word,count
dropper.,1
critiscm,1
why...i,1
"suppose,its",1
next.its,1
sister...but,1
place......if,1
'hard-core',1
rread,1
out.check,1
awesome......,1
albeit),1
interesting.if,1
"fifteen-year-old,",1
(inheritance,1
cycle).,1
german!,1
urgales,1
plot/characters/style,1
moviesseparate,1
baddispose,1
qualitiesmix,1
crap),1
panthrow,1
ridiculous-sounding,1
wordsadd,1
"overgrown,",1
lizard?)heat,1
awaypublishcongrats!,1
eragon!(i,1
minutes!),1
book2),1
book.3),1
derivative4),1
tolkien5),1
novels6),1
sappy7),1
unengaging8),1
15-year-old9),1
right...his,1
parents)10),1
paperon,1
intriguged,1
adventurous?,1
"swordsmanship,",1
home-schooled,1
expresses;,1
fowl,1
(fun,1
(sophisticated,1
thoughtprovoking).,1
elabrate,1
unneccasary,1
(reader),1
"""want",1
"shanarra""""",1
ech.,1
"stinker!!""",1
kids-,1
"""""brsinger""""",1
deisred,1
piddly,1
nitpicking.,1
"fantasitico,",1
"excellente,",1
createure,1
"ogre,",1
ddistant,1
'cookie,1
cutter'.,1
"admirable,it",1
isn't.painfully,1
"phraseology,i",1
invicible.,1
"action,adventure",1
down...or,1
eragon.(i,1
pern.,1
hey!!!!,1
guy/girl,1
deatails,1
"fantastic,it's",1
hooked.usually,1
down.absolutely,1
durza,1
tail.the,1
bow.i,1
"dull...sadly,",1
excuse;,1
attempt.the,1
"slights,",1
"annoying.sigh.yes,",1
gramattically,1
boring.reading,1
meaninglessness.,1
pot.add,1
handfuls,1
"earthsea,and",1
potterstir,1
mixed.dump,1
adjectives.pour,1
descriptionmix,1
throwuppour,1
smellydecorate,1
nicelyask,1
itgo,1
tolkienismpromise,1
trilogywatch,1
slop.copyright,1
infringed,1
c's),1
did.i'm,1
"veteran""""",1
"(eldest),",1
conclusions:,1
"""""innovative"""")",1
"bones.""",1
cardboard-cutout,1
oooooo.,1
impressed.not,1
mention:1.,1
bad.2.,1
predictable.3.,1
aragorn.you,1
"triumvirate,",1
teens),1
badly.i,1
list!this,1
sense.it,1
was.writing,1
"copycatted,",1
review.don't,1
horrid!!,1
oval-shaped,1
"""""rock"""".",1
dragonflight,1
"stories.influence,",1
"fanfiction.sure,",1
outsiders?,1
"excuse,",1
sorry.no,1
fanboi-hood,1
egocentric....if,1
'manhood'.,1
uniqe.,1
earnings.,1
$ux!!,1
"stars!""""",1
thn,1
book...he,1
"horrible"""".",1
book...i'm,1
"nicely.""",1
"""awful",1
"self-published,",1
(jacket,1
"vacation""""",1
offshoots).,1
best?hunting,1
"sloan,",1
unsuccesful,1
it...that,1
"""""hatches""""",1
dragon.this,1
magic-filled,1
empire).this,1
"anyone!""",1
raz'ac,1
inheritence.,1
"mckiernan,",1
robert!!).,1
runelords,1
farland),1
clemens),1
rare.this,1
delightful.my,1
suggestion--don't,1
`hero,1
quest',1
movie-makers),1
*yawn*,1
surpirise,1
extremey,1
earthsea.,1
trilogy).,1
take.eragon,1
oldwunderkind,1
"""""prodigy""""",1
maskerading,1
stop!!!!!!!,1
pulp-mysters,1
leaves....,1
steriotypical,1
yet.like,1
imagination.even,1
book--with,1
hasn't?,1
right--that,1
wrong.paolini,1
published-by,1
parents-and,1
"fantasy""""paolini",1
plagiarizes:lord,1
ringsstar,1
warsearthseathe,1
belgariadfreaking,1
tolkien:,1
"lucas,",1
star).i'm,1
yet.paolini's,1
chemistry.the,1
iii.i,1
boy(eragon),1
hatchling.,1
attackers.,1
fine...i,1
squirmishes,1
(j.k,1
"""star",1
ad&d.,1
"""""urgals""""",1
trollocs,1
orcs).,1
becahse,1
"bestseller,",1
sun--from,1
brooks--got,1
"""mr",1
"unremarkable),",1
"revered),",1
"fortress"""".",1
ago...hmm...,1
rephrasing,1
kids-book-feeling,1
"lt,",1
copmes,1
"spine,finds",1
"well,thats",1
join?,1
varden?,1
#3?,1
suspensing,1
curoius.,1
eragon.i,1
"""""c'mon!",1
"going!""""",1
"""""eragon?",1
"aragorn..."""".",1
"(""""fly",1
betters.,1
crime.parents,1
critizism,1
advantage.something,1
i'm-so-perfect-and-everyone-agrees-stuff.a,1
ending.that's,1
multisylabic,1
"""""trek'",1
"""""ate",1
"peasant,",1
cover2.,1
lists)2.,1
list)3.,1
dialogue.4.,1
see.why,1
publicity:1.,1
fonud,1
gandlf,1
swordsmenship.,1
amn.,1
"that...one,",1
comparisons;,1
thing?eragon,1
jsuta,1
stipulation,1
editer,1
derivativeness,1
"""""characters",1
"necessity"""".",1
review',1
comments?,1
yound,1
"impressionable,",1
sleep.take,1
"book.paolini,",1
cornelia,1
funke,1
capter!,1
of.one,1
"'dominatrix,'",1
40+.,1
"""""talisman""""",1
1:43,1
eldest!,1
"book,although",1
brom.,1
deafeat,1
advetures,1
eldest;,1
544,1
this:eragon-,1
aragornbrom-,1
gandalfra'zac-,1
ridersarya-,1
arwenand,1
author!from,1
sense-stimulating,1
;)the,1
mystrery.,1
"brom,",1
lands.my,1
"engrossed,",1
elsewhere--wheel,1
"dragonriders,",1
zirconia,1
develps,1
"story).eragon,",1
symphasize,1
;)),1
okay...keeping,1
abarat.,1
unstoppable!,1
heh-,1
"""""""eragon",1
next!!!!,1
"book!so,",1
book...you,1
book!!!!!!!!!!!!!!,1
carvahall.,1
ra'zac,1
enemy.i,1
"cut-out,",1
cares!!,1
installment...,1
fantasy).,1
15.eragon,1
"plotline.eragon,",1
approach.hype.,1
"copied,",1
it.'and,1
teenager'.,1
paloni,1
motherly,1
unique.his,1
nothing.this,1
",all",1
screen.waiting,1
eldest...,1
hobbs,1
eregon,1
booki've,1
settings.for,1
point:-the,1
scale.-i,1
like.-after,1
"series.unfortunately,",1
same-ish,1
much-better,1
dull).,1
read.sorry.,1
restated,1
"(1977),",1
"ripoffs,",1
course2.,1
garfield3.,1
scrabble.4.,1
next.5.,1
fight!6.,1
quickly.7.,1
letdown!!!my,1
"rings""""?",1
"wars""""?if",1
vastly.,1
chraracters,1
ugh...what,1
young--or,1
'such,1
age'--they,1
actually--13),1
"""""off.""""",1
9-16,1
erupted.,1
awesome.the,1
sapphira's,1
hatched.the,1
soaring.this,1
sorrowfull,1
dragonsong,1
stories/themes.,1
depth:,1
murtagh.,1
though)a,1
paolini:),1
memorable.it,1
hatched.,1
raz'zac,1
arwen.,1
sauron.,1
stupid).so,1
"""eragon's",1
"""""tacked",1
confess.,1
clamor,1
getting.but,1
one.although,1
book.forget,1
enduring.one,1
monumental.,1
carefully.i,1
people!i,1
unenchanted,1
lotr!,1
repped,1
hero.another,1
fifteen.,1
fiftenn--big,1
"stylistically,",1
"aesthetically,",1
counts).,1
no...what,1
damns,1
"leiber,",1
mervyn,1
"peake,",1
mallory...anything,1
literature.it,1
thesearus,1
computer.mr.,1
yeppers,1
"trap?""""who",1
slosh.,1
getp,1
ublished?,1
please!!!!!someone,1
me!!!!,1
wait...this,1
authorwas,1
oddest,1
semi-colon?i,1
"seventeen"""".",1
"assumption.""",1
"say,""""cool",1
gratified,1
thing.unlike,1
plagirised,1
paolini.ps.,1
"it,which",1
either.all,1
before.awesome,1
originality...like,1
distasteful.this,1
eragon'a,1
"likability,",1
section;,1
pathetic.kids,1
:the,1
"""""says",1
"so.""""",1
derivative....not,1
inoffensive--and,1
awful--but,1
myth's,1
dragon/rider,1
imprinting,1
(dragonriders,1
"pern),",1
"rings),",1
earthsea),1
fantasy.what,1
indignance,1
first-timer's,1
"""not,",1
form.if,1
school.eragon,1
"""""soul.""""",1
"halted,",1
knoph,1
author.robert,1
goodhue,1
woodruff,1
dragons.from,1
anniken,1
fodor.gil'ead,1
originals.i,1
dragons),1
intersting.also,1
uber-youth.by,1
"galbatorix,",1
dras,1
leona,1
refrences.,1
"15?"""".",1
worse-than-mediocre,1
fictionpress.com,1
needled,1
"guard',",1
guard'?,1
future.fantasy,1
rearranged.,1
rings--even,1
"(""""may",1
"sharp"""")",1
hodge-,1
"time,maybe",1
.along,1
horned,1
sphira,1
.not,1
prates,1
.eragon,1
230's,1
:(!,1
bealives,1
though.really,1
"-5,",1
ill-concieved.,1
12.5,1
"""""cycle",1
post-lotr:rotk-high,1
"wanes,",1
pseudo-intelligent,1
prose.as,1
"turd.""",1
"kid!""""",1
unimpressed.this,1
fantasy!i,1
aragorn?),1
worlds...in,1
test...you'll,1
down!buy,1
out!long,1
"dyslexia,",1
hooked!everywhere,1
everywhere.few,1
"paolini.so,",1
look-see.this,1
book:it,1
"sorcerery,",1
swordfights,1
courage.the,1
"tyrants,",1
extinct.,1
dragon-riding,1
"rebels,",1
galbatorix's,1
(38),1
(40).,1
meaures,1
would!this,1
squee-high,1
-(...).the,1
ff.net,1
belong.the,1
"old!""""",1
19),1
"derivativeness,",1
elf's,1
"cleavage),",1
thesauras,1
machicolated?!,1
hey?and,1
yaargh.,1
embarrasment.,1
end.perhaps,1
arya's,1
didn't...that,1
field.the,1
youth-,1
"idolizes,",1
honeset,1
regurgated,1
elves!,1
eldest!!,1
book.thought,1
fristhk,1
knogjkjsh,1
achrojvm.,1
ideas!!!!!!!!!!!,1
arwen(even,1
"bit.),",1
is...beorn.,1
oops!damn!,1
name!it's,1
and...voila!,1
trappings.,1
dq's,1
glistening,1
familiar--it,1
"paolini,i",1
sake!that's,1
that.your,1
square-wheeled,1
ka-chunk.,1
pern/star,1
wars/lord,1
develops-,1
eight-hour,1
forgetable.young,1
think.dragon,1
feist,1
"rowling,lewis,and",1
amatuers,1
maryann,1
dee[,1
--he,1
green-lighted,1
bloody-mindedness,1
"seems.""""",1
15!!!!!!!!!,1
eragon!!!!,1
"""""eldest"""".",1
(...)this,1
calledupwelling,1
five.there,1
upwelling,1
year.(...),1
"""""eragon""""(lord",1
aragorn)and,1
"""""brom""""",1
journey?,1
obi-wan.,1
dragon-rider,1
mindlink,1
eragorn.,1
seller!two,1
up!--kristen,1
msnbc,1
comforted.,1
"mccaffrey's,",1
angry.it,1
insignificent,1
person...what,1
"tolkien's,",1
overdone-ie,1
reexamined,1
narnia),1
stockest,1
cliche!,1
barf!,1
eragon(morzan),1
rebals,1
morzan,1
book!!!!!!!!(also,1
2006(only,1
paloani's,1
"mountain?""""",1
"(tall,",1
wood-dwelling),1
"(mountain-dwelling,",1
"bearded),",1
school...the,1
compelling...and,1
out...read,1
parts...then,1
reason:christopher,1
"to.""""star",1
edlest,1
madw,1
suchfg,1
orgnal,1
fansty,1
dosent.,1
"urgals,",1
"realatives,",1
kull.,1
galbotrox's,1
"raz'ak,",1
"tragety,",1
deals!,1
galbatorix.,1
eragon.one,1
faults;,1
ummm...kudos,1
mistaken)...and,1
flattery??,1
whatever...read,1
masters...omit,1
students..,1
writer.note:,1
apostrophe,1
efficacious,1
ranking.,1
"roumania,",1
19-year,1
self-publication.,1
people!!,1
"""""suprising""""",1
pb&j,1
"plagiarism,",1
"flow),",1
"sleep'),",1
end.there,1
lots!,1
eldest!!!!!,1
story.g2g.,1
"rings""""!",1
safire,1
"""""spine"""".",1
telepathically.,1
strage,1
"weenie,",1
poopolini,1
"boring,rip-off",1
this:1-a,1
publish/publisice,1
book(his,1
company)2-time(he,1
"""""graduated""""",1
15)3-an,1
texas(how,1
not?he,1
someones.,1
"me.still,",1
lover;,1
cry...truly,1
dragons......and,1
'kiddie,1
career.god,1
"bless,peace",1
"out,read",1
"book,ready",1
"sequal,the",1
"dragoon""""",1
brisingr!!!,1
hatches--which,1
rider!!!,1
eldest),1
sixteen-year,1
overcomes.,1
"""stuck",1
"reading,though",1
followunless,1
later....much,1
again.material,1
riddles.i,1
notidentify,1
menot,1
spirituality.i,1
beauvilles,1
printing!!!,1
brasil!,1
"brasilians,",1
"cinema""""from",1
cover:in,1
(is),1
cultish,1
change.this,1
hatred/fear,1
(surprise,1
put...,1
blu-ray.the,1
dating),1
feinnes,1
voltemort,1
lacks.as,1
far.after,1
blast.the,1
"""""voldemort",1
"rules!!!""""",1
actor).the,1
potter-philes,1
pin-holes,1
error-correction,1
cash.....oh,1
teenage-hood,1
hermione.,1
pupils.,1
exceeded.,1
fire--my,1
bulgarian,1
hagrid's,1
beauxbatons--a,1
"hagrid,",1
cast--she's,1
woman--both,1
"materieal,",1
deleated,1
more.second,1
theater.let's,1
chapters!!!,1
nooo.,1
"goblet,",1
veelas!,1
fleur's,1
"veela,",1
sphenix,1
please.kendall,1
$3.98,1
copyand,1
verion.,1
skeeter's,1
dursleys',1
well.here,1
imagined.a,1
doyle.rated,1
images.running,1
permaul,1
enjoyable.there,1
fantastic!i,1
care.i,1
"is,the",1
prince.i,1
3:48,1
morning.i'm,1
myself.i'm,1
7-book,1
i?m,1
can?t,1
"(harry,",1
harry.steve,1
kloves,1
exciting-but-sprawling,1
5/5.emma,1
breathtaking;,1
5/5.'...goblet,1
5/5my,1
features!!this,1
mutilates,1
"sirius,",1
too.in,1
now!!!you'll,1
it!!!!!!!!!!!,1
light.harry,1
maze.i,1
802,1
serie.i,1
génious,1
inspiration.i,1
come..if,1
potter;,1
hollywood-,1
(...)people,1
shafting,1
customers-,1
each).apart,1
ferret!),1
smoothly?,1
work?i,1
no.5,1
"editions),",1
dh2,1
disappointing!wb,1
4.no,1
wrapping.if,1
bummer!!,1
"flims,",1
quicly,1
deatheater,1
same.if,1
wb's,1
dumbledore.,1
moveing.,1
rolwing,1
far.harry,1
volteamord,1
wormtail,1
pettigrew.,1
mr.weasley,1
maxine,1
durmstang,1
"cedric,viktor",1
3-7-06!,1
alfonso,1
cuarón,1
2005!,1
"scene.but,",1
orange.they,1
along.too,1
watson!,1
radcliffe!,1
radcliff!,1
older?,1
"tall?!)anyhow,",1
mark.as,1
presented...and,1
point?it,1
"""""dates""""",1
ball.so,1
film?...sure...i'd,1
2005/6.,1
angriness,1
hollwyood,1
junior?th,1
changes...nice,1
me!one,1
honest...every,1
everyone.),1
awhile?,1
"pg),",1
"""""goblet",1
alastor,1
krum.,1
delacour.,1
part-veela.,1
waist-length,1
dursleys.,1
"""""accio...""""",1
"phoenix""""",1
"magic!""",1
answer.......,1
speciall,1
next..,1
nex,1
7/13/07.,1
s.p.e.w.,1
portkey,1
winky,1
"bros.""",1
(wb),1
extended.,1
extended....i,1
extended...,1
upif,1
purchessed,1
reless,1
botherbuying,1
one...this,1
watch/recorde,1
justgot,1
sceans.,1
extended?,1
bought?,1
uncut?,1
"named""""",1
emoition,1
tactfully.,1
charactres,1
ebcourage,1
"""""harry""""",1
looking.arminie,1
lol!a,1
"same.""",1
despatch,1
uk?,1
jkr,1
fang,1
impatiently.,1
"dobby,",1
joking),1
rolling?,1
person)if,1
long.everyone,1
"""""supposedly",1
"shorter.""""",1
skeeter?),1
magic--for,1
word--is,1
extented,1
theharry,1
andharry,1
releases.too,1
"time""",1
dursley's,1
mistake...one,1
decent.the,1
otp,1
"far.interestingly,",1
esperaba,1
extendidas,1
edition...fue,1
decepción,1
darme,1
venían,1
[blu-ray]it,1
"butterweight,",1
"""""blu-ray""""",1
pout,1
tantrums.)harry,1
doughnut,1
potatoe.,1
"""""potter",1
"stinks""""",1
slogan.,1
catalysts,1
pixelation;,1
downhill...this,1
anything...harry,1
directorfor,1
hermoine,1
gof.a,1
insert!,1
be...?,1
digipack?,1
not!it,1
theater???,1
ladybug?,1
deleted!!!,1
theater:,1
minutes.....,1
ripped!sure,1
blu-ray.after,1
ps3/internet,1
"unwatchable.""",1
way!!!!!,1
bilbo!,1
high-falutin',1
"written""""",1
'wood-elves',1
imprisoning,1
"dwarves?,",1
'wargs'!?,1
ipad).,1
party's,1
hobbit-hole,1
hobbite,1
theem,1
explain/help,1
us.i've,1
reading/lending.,1
"""""hobbit"""".",1
"so,the",1
contets,1
it.anyway,1
sillmarilion,1
magicians,1
nephew',1
"bow.plus,",1
"mifflin,",1
"disbelief.""""",1
placenames,1
triology.i,1
alot!!!!!,1
"hobbit""""""""the",1
man-like,1
hand-painted,1
13-hour,1
"magicians,",1
(1997),1
(boo,1
hiss!),1
sequal).,1
leap:,1
extrems.,1
manny:,1
"unnoticed,",1
"merrits,",1
bilbo.the,1
girl).,1
waiting.i,1
novalee,1
'bilbo,1
baggins',1
"dragon',",1
"hi,i'm",1
often).i,1
"english.unfortunately,",1
asuprizes,1
edventurous,1
mithicle,1
perfidious,1
e-book/kindle,1
adult...i'm,1
daughter.it,1
had.if,1
e-maiol,1
u4everclr@aol.com,1
9.),1
gandolph,1
apearing,1
graet!,1
loooks,1
parts:the,1
rings.the,1
stone.the,1
golluem,1
chapter!)it's,1
tec.,1
explanations.only,1
device.still,1
paperwhite,1
(back-lit,1
e-ink,1
paperwhite.,1
many-hour,1
"(conversely,",1
"childish""""",1
turmoil.,1
released....i,1
collectors',1
edition...,1
"westmarch,",1
creture,1
and'silmarillion',1
best.j.r.r.,1
"anexciting,",1
"adventure,complete",1
"dragons,dark",1
battles.and,1
"characters,as",1
friends.from,1
specialstyle,1
"imagination,making",1
"mythology,or",1
'lotr',1
dunno.,1
"artistic""""",1
non-illustrated,1
e-book!,1
chapter!!,1
[kindle,1
"audio/video]""""wouldn't",1
fire!!!,1
"low...""",1
"hobbit.""""""",1
shape!by,1
sent!!,1
fromtodays,1
duldrums.,1
"discription,",1
"dramatized,",1
woukd,1
itjr,1
sart,1
hectic)!!,1
it...maybe,1
warg,1
you(which,1
mine)but,1
kis,1
a)how,1
b)how,1
good-luck,1
country-that,1
purchasable,1
alchoholics,1
feat)and,1
eatrh.,1
anology,1
marshalling,1
superbley,1
simmerelian.,1
hobbit.this,1
focus.growing,1
68.,1
"tale.clearly,",1
"retiree,",1
reading/rereading,1
pty,1
mangle,1
seen--given,1
cohesives,1
beings.all,1
burglar,1
adventures!,1
brava!,1
adventure/story,1
light-hearted.,1
ahead.i,1
gandlaf,1
moantians,1
(elfs,1
trolls).,1
voilence,1
much-sought-after,1
story-wise,1
ring.and,1
"(paperback,",1
e-reader).,1
requres,1
beforfe,1
destracted,1
hundred-page,1
speechless.bilbo,1
beleve,1
feet?,1
critique?,1
ryming,1
dwalin,1
"balin,",1
bilbo),1
won'y,1
minejist,1
fine(but,1
hers).,1
chapters.so,1
printing...excellent-,1
binding...good-,1
reading...poor.,1
that.-,1
collectors...none.,1
years.-,1
map...good,1
fonstad's,1
earth.-,1
content...priceless,1
85.i,1
jewls,1
increidible,1
belroc,1
"elrond,",1
morlia,1
"beards,",1
loved?,1
bindery?if,1
star.just,1
minorty.,1
desctiptive,1
nonetheless.i,1
world-creating,1
"me.exciting,",1
tranformation,1
toan,1
overcomer,1
installmentfollows,1
"grandson,it",1
braver,1
appalingly,1
(seemingly,1
"scanner),",1
ring',1
novel.bitter,1
reproduced.when,1
learn...?,1
doscovered,1
wella,1
fter,1
d'oh.,1
decentteen,1
1937!,1
slog.,1
cares',1
worn.we'll,1
there-and-back,1
much!:).it,1
extremely!,1
atmaps,1
"""""underlined"""".""",1
just........,1
non-adventuress,1
anytyhing,1
staright,1
times.bilbo,1
intill,1
gandal,1
agegroup.,1
gandalf.i,1
dad.if,1
you.each,1
beter.i,1
tolkien.you,1
"golum,",1
'hisses',1
inglis',1
;-)?,1
"slipcase,",1
leatherlike,1
(drawn,1
"tolkien!""",1
are..,1
re-kindle-d,1
"character,sets",1
ages.if,1
mifflin,1
editions.some,1
glance;,1
book.there's,1
story.you,1
friend.while,1
experiences.all,1
grandson;,1
hobbit's,1
fastidious,1
succulent,1
hig,1
cuality,1
perspective...i,1
potter.the,1
predictable.good,1
"rings""""""",1
genre--i,1
toooooooooo,1
sounding!!,1
"hobbit,to",1
book!!!!!!]!!!!,1
complete-in-its-own,1
crichton.all,1
rigns.,1
sillmarillion,1
illustrations.alan,1
magazines).,1
sillmarillion/ted,1
beloed,1
dwares,1
same.love,1
style!get,1
tolkins,1
"caracters,",1
hobbit!!!!!,1
minute!!!,1
readinggirl,1
year/same,1
"""bilbo",1
(stated,1
"10-14,",1
10-110,1
tolkiens's,1
"breakfast.""""",1
hobbits!,1
fantasy/sci,1
tolkien',1
"tolkiens,",1
"hobbit,bilbo,",1
recepient,1
jrrt's,1
"""tolkien's",1
too.nothing,1
aniversery,1
ever.bilbo,1
genius!i,1
set!the,1
"bagins,",1
adventures.it,1
characters!it,1
cable........,1
island....too,1
experincing,1
ones(7).,1
desolation,1
wilderland.,1
$9.99!,1
e-manuscript!,1
typoes.,1
fix!,1
editing)edit,1
6/7/11,1
maserpiece.,1
eternity...,1
"read,(",1
)listen,1
"undamaged,time",1
tride,1
palermo,1
read--,1
hardback!,1
:o/,1
"smartpost,",1
"billbo,",1
"wisered,arives",1
treasure?,1
threy,1
but..long.,1
fantasy-type,1
then....this,1
[abridged]??,1
"rings_,",1
"availability:""""you",1
aax.,1
"mountian,",1
invisable.,1
slays,1
action/fantisy.,1
filmi,1
"""""santa""""",1
hobbitwas,1
"brilliant""",1
bilbos,1
heroic!,1
(entire,1
bearer.,1
invisibility.,1
"rings.""""well",1
dall,1
untile,1
book.bilbo,1
smauge,1
fili,1
kili,1
bombur,1
defantly,1
rabidly,1
good--but,1
leiber.,1
tolkien.unlike,1
tolkienfs,1
generation.i,1
adventure!!!!,1
anymore.enjoy.,1
described/pictured,1
misled!;,1
book!p.s.,1
"copy,..",1
something....,1
alphabet.after,1
note.it,1
incredulously,1
wilderland,1
fabulous!!!,1
characters.however,1
januray,1
"2013,",1
be.it's,1
trilogy...,1
feeling.the,1
well.sorry,1
fantasy.',1
"""""legendary""""",1
book...should,1
"like...2,",1
potter(1-4).,1
andventure,1
bonfire.this,1
similar).this,1
unprecedented.people,1
tolkien.i'm,1
*good*.,1
literatuure,1
lot.(if,1
aunty.,1
relatives.do,1
purpose.if,1
j.d.s.,1
overdrawn.,1
expectedrecommend,1
lived!yes,1
"dwarves,etc.",1
stories.do,1
magination,1
daughty,1
dunedain.,1
fulness,1
"""""literature"""".""",1
leave!!,1
idiot!!!!,1
about!!!!!,1
writing!!!,1
earth.!!!!!!,1
discrepancy's,1
'delicate',1
jrrtolkien,1
starsread,1
warriors:book,1
"it,too.",1
childish?,1
thehobbit,1
armies.,1
"view,but",1
seases,1
"gandolf,",1
riddles.,1
precious.this,1
(group),1
re-claim,1
it...twilight.,1
"hurin,",1
chronologies,1
"""tolkien",1
"""""writer",1
story.great,1
drawings!,1
wonderfull!,1
imagin.,1
"tangable,",1
ebook:,1
renewed.,1
scoffed.,1
shhweet.,1
(heh),1
exicting,1
happen.if,1
"story,good",1
"illustrations,interesting",1
(form)silmarillionin,1
proposition-stay,1
accept?,1
adverturous,1
sentences...,1
dish(the,1
"plates,pots,",1
"cups,etc.)",1
(paperback).,1
granddaugther.,1
money.!!!,1
respects:,1
"sword-play,",1
"him.""""",1
herei,1
version.love,1
"""""wizard""""",1
"""""dragon""""",1
seriously....the,1
gandalf?,1
coul've,1
"character,but",1
ofbilbo,1
"""""j.r.r.",1
"tolkien""""",1
hobbitt,1
(read),1
jrrt,1
dialogue.you,1
pre-lotr,1
erebor,1
overzealous,1
"seven-year-old,",1
feat.as,1
book--it's,1
mean--there,1
fully).,1
perfectly-,1
"easily.overall,",1
leather-bound,1
forgotten!).,1
imagination.now,1
i.r.,1
bed-time,1
biblo,1
baggins-,1
hobbit-,1
wizards(which,1
dangerous)--while,1
"""""aha",1
ha-ah,1
"moron.""""i",1
"rings.""",1
tokein's,1
changers.,1
"""""preciousssss"""".""",1
long~lasting,1
books.hobbit,1
(and/or,1
cody!),1
"smartphone,",1
(tolkien's,1
"""""pre-quel""""",1
story/adventure,1
added/changed,1
review:the,1
rateliff,1
ratcliff.you,1
list.if,1
rings..i'm,1
dinner)..i,1
"ltor,",1
ring?,1
tolkien.the,1
"hobbit.well,",1
chapters...,1
$7.,1
talkien,1
fantasical,1
dwarves?,1
him?this,1
"hobbit"""".",1
someparts,1
regular.the,1
happy.that,1
dwarves',1
pronounce.,1
adventure.have,1
"""""nail-biting""""/",1
chronicles-,1
speak)for,1
tolkin's,1
wonder-filled,1
fantasy-readers.,1
succsesfull,1
magic.in,1
dwarfes.,1
tolkien.i,1
fantisy!!,1
abusloty,1
exclent!terrifc,1
"charters,an",1
thies,1
coueld,1
metaphore,1
wnd,1
adualts,1
movie).now,1
"""""disappeared"""".",1
9yr,1
yrs!,1
book-lover,1
paperback.i,1
book.artwork,1
classic.recommended,1
gold/red,1
green/yellow,1
detail.one,1
propheses,1
"frills""""",1
just.....wow.....highly,1
recremed,1
1-22,1
acctuly,1
lineages.,1
plotis,1
followall,1
abcd,1
efgh,1
ijkl,1
mnop,1
maiar,1
"fire"""".""",1
!!!hate,1
best.while,1
respect).,1
kids.this,1
descriptions...it,1
(<$20),1
replaced),1
"open?nonetheless,",1
delivery);,1
closings!,1
receiver/opener,1
issue).,1
chamberlaingroup,1
aliftmaster,1
895max,1
3-button,1
remotewhich,1
